motor_time_fraction,motor_angle_deg,small_linear,large_linear,small_6h,large_6h,delta_small,delta_large,dsmall6h_dt,dlarge6h_dt
8.750000000000001110e-01,3.150000000000000568e+02,4.102899322474462540e-02,3.299818584876881844e-01,9.258582175507589808e-04,3.911462695825331792e-01,-4.010313500719386859e-02,6.116441109484499483e-02,1.652587292819479026e-01,1.885403705656540030e+00
8.754166666666667318e-01,3.151500000000000341e+02,4.044602091454135850e-02,3.305833457353100635e-01,9.959332695163368269e-04,3.919348355729894151e-01,-3.945008764502502124e-02,6.135148983767935160e-02,1.710959975416410650e-01,1.899731049046675446e+00
8.758333333333333526e-01,3.153000000000000114e+02,3.986304860433809161e-02,3.311848329829319426e-01,1.068433611986413945e-03,3.927293937244358268e-01,-3.879461499235167810e-02,6.154456074150388423e-02,1.769001205740770022e-01,1.914165919301208163e+00
8.762500000000000844e-01,3.154500000000000455e+02,3.928007629413460267e-02,3.317863202305539883e-01,1.143345430714647363e-03,3.935299886396905755e-01,-3.813673086341995422e-02,6.174366840913658727e-02,1.826710808752679549e-01,1.928707353444154338e+00
8.766666666666667052e-01,3.156000000000000227e+02,3.869710398393133577e-02,3.323878074781758674e-01,1.220654904691755374e-03,3.943366645168667750e-01,-3.747644907923958213e-02,6.194885703869090765e-02,1.884088634874982460e-01,1.943354371873555975e+00
8.770833333333334370e-01,3.157500000000000568e+02,3.811413167372790234e-02,3.329892947257979130e-01,1.300348207203501534e-03,3.951494651424534155e-01,-3.681378346652439820e-02,6.216017041665550247e-02,1.941134559776215296e-01,1.958105978400748626e+00
8.775000000000000577e-01,3.159000000000000341e+02,3.753115936352463544e-02,3.335907819734197921e-01,1.382411506876734869e-03,3.959684338844113860e-01,-3.614874785664790036e-02,6.237765191099159390e-02,1.997848484154194637e-01,1.972961160292034943e+00
8.779166666666666785e-01,3.160500000000000114e+02,3.694818705332131303e-02,3.341922692210416712e-01,1.466830968718586597e-03,3.967936136852905360e-01,-3.548135608460272622e-02,6.260134446424886479e-02,2.054230333520752350e-01,1.987918888312792065e+00
8.783333333333334103e-01,3.162000000000000455e+02,3.636521474311787960e-02,3.347937564686637169e-01,1.553592755146247090e-03,3.976250470553645555e-01,-3.481162198797163598e-02,6.283129058670083866e-02,2.110280057987505842e-01,2.002978116773963535e+00
8.787500000000000311e-01,3.163500000000000227e+02,3.578224243291461271e-02,3.353952437162856515e-01,1.642683027006427076e-03,3.984627760657816209e-01,-3.413955940590818888e-02,6.306753234949596942e-02,2.165997632052126809e-01,2.018137783580987943e+00
8.791666666666667629e-01,3.165000000000000568e+02,3.519927012271117928e-02,3.359967309639076971e-01,1.734087944587767854e-03,3.993068423417434065e-01,-3.346518217812341489e-02,6.331011137783570941e-02,2.221383054386626144e-01,2.033396810285185374e+00
8.795833333333333837e-01,3.166500000000000341e+02,3.461629781250785687e-02,3.365982182115295762e-01,1.827793668623355766e-03,4.001572870556983075e-01,-3.278850414388449763e-02,6.355906884416873126e-02,2.276436347626113188e-01,2.048754102137529731e+00
8.800000000000000044e-01,3.168000000000000114e+02,3.403332550230458997e-02,3.371997054591514553e-01,1.923786361285817481e-03,4.010141509205651933e-01,-3.210953914101877249e-02,6.381444546141373797e-02,2.331157558159695220e-01,2.064208548144919053e+00
8.804166666666667362e-01,3.169500000000000455e+02,3.345035319210115654e-02,3.378011927067735010e-01,2.022052187170784391e-03,4.018774741829739816e-01,-3.142830100493037432e-02,6.407628147620048065e-02,2.385546755921953699e-01,2.079759021128862795e+00
8.808333333333333570e-01,3.171000000000000227e+02,3.286738088189788964e-02,3.384026799543953801e-01,2.122577314275619041e-03,4.027472966165351331e-01,-3.074480356762226974e-02,6.434461666213975306e-02,2.439604034186653725e-01,2.095404377786576511e+00
8.812500000000000888e-01,3.172500000000000568e+02,3.228440857169445621e-02,3.390041672020174257e-01,2.225347914966090655e-03,4.036236575151353478e-01,-3.005906065672836469e-02,6.461949031311792213e-02,2.493329509361657537e-01,2.111143458754647817e+00
8.816666666666667096e-01,3.174000000000000341e+02,3.170143626149113381e-02,3.396056544496393048e-01,2.330350166937578474e-03,4.045065956862587409e-01,-2.937108609455355707e-02,6.490094123661943604e-02,2.546723320785880262e-01,2.126975088675018721e+00
8.820833333333334414e-01,3.175500000000000114e+02,3.111846395128770038e-02,3.402071416972613505e-01,2.437570254164537088e-03,4.053961494443366065e-01,-2.868089369712316372e-02,6.518900774707525603e-02,2.599785630527531866e-01,2.142898076263554330e+00
8.825000000000000622e-01,3.177000000000000455e+02,3.053549164108443348e-02,3.408086289448832296e-01,2.546994367844961863e-03,4.062923566041251600e-01,-2.798849727323947031e-02,6.548372765924193040e-02,2.652516623184597577e-01,2.158911214380972776e+00
8.829166666666666829e-01,3.178500000000000227e+02,2.995251933088111107e-02,3.414101161925051087e-01,2.658608707334174110e-03,4.071952544741165858e-01,-2.729391062354693739e-02,6.578513828161147714e-02,2.704916505687262607e-01,2.175013280106317559e+00
8.833333333333334147e-01,3.180000000000000568e+02,2.936954702067767764e-02,3.420116034401271543e-01,2.772399481071496485e-03,4.081048798499777308e-01,-2.659714753960618072e-02,6.609327640985057650e-02,2.756985507102094335e-01,2.191203034812849282e+00
8.837500000000000355e-01,3.181500000000000341e+02,2.878657471047441074e-02,3.426130906877490334e-01,2.888352907498197529e-03,4.090212690080223257e-01,-2.589822180297621235e-02,6.640817832027329226e-02,2.808723878438479371e-01,2.207479224246426952e+00
8.841666666666667673e-01,3.183000000000000114e+02,2.820360240027097731e-02,3.432145779353710791e-01,3.006455215968641733e-03,4.099444576987169020e-01,-2.519714718430233688e-02,6.672987976334582294e-02,2.860131892457248859e-01,2.223840578606357532e+00
8.845833333333333881e-01,3.184500000000000455e+02,2.762063009006771042e-02,3.438160651829929582e-01,3.126692647651655322e-03,4.108744811402188502e-01,-2.449393744241605553e-02,6.705841595722589199e-02,2.911209843481302184e-01,2.240285812628696860e+00
8.850000000000000089e-01,3.186000000000000227e+02,2.703765777986438801e-02,3.444175524306148373e-01,3.249051456425258028e-03,4.118113740119530020e-01,-2.378860632343912998e-02,6.739382158133816469e-02,2.961958047208844147e-01,2.256813625672061452e+00
8.854166666666667407e-01,3.187500000000000000e+02,2.645468546966095458e-02,3.450190396782368829e-01,3.373517909764712271e-03,4.127551704482228523e-01,-2.308116755989624361e-02,6.773613076998596938e-02,3.012376840528968036e-01,2.273422701805866364e+00
8.858333333333333615e-01,3.189000000000000341e+02,2.587171315945768768e-02,3.456205269258588175e-01,3.500078289619309654e-03,4.137059040318559755e-01,-2.237163486983837629e-02,6.808537710599715798e-02,3.062466581339184923e-01,2.290111709901033965e+00
8.862500000000000933e-01,3.190500000000000114e+02,2.528874084925425425e-02,3.462220141734808632e-01,3.628718893286473398e-03,4.146636077878944060e-01,-2.166002195596778215e-02,6.844159361441354283e-02,3.112227648366207577e-01,2.306879303723218477e+00
8.866666666666667140e-01,3.192000000000000455e+02,2.470576853905093184e-02,3.468235014211027423e-01,3.759426034273493072e-03,4.156283141773168821e-01,-2.094634250477743834e-02,6.880481275621413984e-02,3.161660440988586784e-01,2.323724122028425487e+00
8.870833333333333348e-01,3.193500000000000227e+02,2.412279622884766495e-02,3.474249886687246214e-01,3.892186043157312963e-03,4.166000550908094402e-01,-2.023061018569035155e-02,6.917506642208481882e-02,3.210765379062656688e-01,2.340644788661162323e+00
8.875000000000000666e-01,3.195000000000000000e+02,2.353982391864423152e-02,3.480264759163466670e-01,4.026985268430791770e-03,4.175788618425696486e-01,-1.951283865021343975e-02,6.955238592622298155e-02,3.259542902750457438e-01,2.357639912655011827e+00
8.879166666666666874e-01,3.196500000000000341e+02,2.295685160844096462e-02,3.486279631639685461e-01,4.163810077348232414e-03,4.185647651641573597e-01,-1.879304153109273220e-02,6.993680200018881354e-02,3.307993472350953534e-01,2.374708088335625522e+00
8.883333333333334192e-01,3.198000000000000114e+02,2.237387929823747568e-02,3.492294504115905918e-01,4.302646856758849010e-03,4.195577951983899267e-01,-1.807123244147862753e-02,7.032834478679933499e-02,3.356117568133739626e-01,2.391847895426287618e+00
8.887500000000000400e-01,3.199499999999999886e+02,2.179090698803420878e-02,3.498309376592124709e-01,4.443482013937140838e-03,4.205579814932789429e-01,-1.734742497409706707e-02,7.072704383406647199e-02,3.403915690175862707e-01,2.409057899155780724e+00
8.891666666666667718e-01,3.201000000000000227e+02,2.120793467783077535e-02,3.504324249068345165e-01,4.586301977403418710e-03,4.215653529960143864e-01,-1.662163270042735577e-02,7.113292808917986987e-02,3.451388358201182283e-01,2.426336650368838388e+00
8.895833333333333925e-01,3.202500000000000000e+02,2.062496236762750845e-02,3.510339121544563956e-01,4.731093197739380876e-03,4.225799380469932864e-01,-1.589386916988812931e-02,7.154602589253689082e-02,3.498536111422970163e-01,2.443682685638910446e+00
8.900000000000000133e-01,3.203999999999999773e+02,2.004199005742418604e-02,3.516353994020782747e-01,4.877842148398276595e-03,4.236017643738997918e-01,-1.516414790902590945e-02,7.196636497182151704e-02,3.545359508389505088e-01,2.461094527383464570e+00
8.904166666666667451e-01,3.205500000000000114e+02,1.945901774722075261e-02,3.522368866497003204e-01,5.026535326505850512e-03,4.246308590858290932e-01,-1.443248242071490210e-02,7.239397243612877286e-02,3.591859126832553373e-01,2.478570683981656586e+00
8.908333333333333659e-01,3.206999999999999886e+02,1.887604543701748572e-02,3.528383738973221995e-01,5.177159253656720382e-03,4.256672486674640821e-01,-1.369888618336076447e-02,7.282887477014188260e-02,3.638035563519038673e-01,2.496109649894449500e+00
8.912500000000000977e-01,3.208500000000000227e+02,1.829307312681405229e-02,3.534398611449442451e-01,5.329700476705792611e-03,4.267109589733018016e-01,-1.296337265010825968e-02,7.327109782835755647e-02,3.683889434105875327e-01,2.513709905787139487e+00
8.916666666666667185e-01,3.210000000000000000e+02,1.771010081661072988e-02,3.540413483925661242e-01,5.484145568550060496e-03,4.277620152219294702e-01,-1.222595524806066938e-02,7.372066682936334603e-02,3.729421372997824835e-01,2.531369918654285289e+00
8.920833333333333393e-01,3.211499999999999773e+02,1.712712850640746298e-02,3.546428356401880033e-01,5.640481128909761478e-03,4.288204419903570153e-01,-1.148664737749770237e-02,7.417760635016901194e-02,3.774632033208843995e-01,2.549088141947057462e+00
8.925000000000000711e-01,3.213000000000000114e+02,1.654415619620402955e-02,3.552443228878100490e-01,5.798693785098014974e-03,4.298862632083998991e-01,-1.074546241110601458e-02,7.464194032058985018e-02,3.819522086226347923e-01,2.566863015702974149e+00
8.929166666666666918e-01,3.214499999999999886e+02,1.596118388600076266e-02,3.558458101354319836e-01,5.958770192790142743e-03,4.309595021531173464e-01,-1.000241369321061904e-02,7.511369201768536286e-02,3.864092221879036892e-01,2.584692966677993198e+00
8.933333333333334236e-01,3.216000000000000227e+02,1.537821157579732922e-02,3.564472973830540292e-01,6.120697036783563638e-03,4.320401814433070253e-01,-9.257514539013765587e-03,7.559288406025299611e-02,3.908343148207886752e-01,2.602576408481024117e+00
8.937500000000000444e-01,3.217500000000000000e+02,1.479523926559400682e-02,3.570487846306759083e-01,6.284461031754696829e-03,4.331283230340539636e-01,-8.510778233839309120e-03,7.607953840337805529e-02,3.952275591340428940e-01,2.620511741710767062e+00
8.941666666666667762e-01,3.219000000000000341e+02,1.421226695539057339e-02,3.576502718782979540e-01,6.450048923010440541e-03,4.342239482113406934e-01,-7.762218032380132846e-03,7.657367633304273946e-02,3.995890295368656475e-01,2.638497354094944569e+00
8.945833333333333970e-01,3.220500000000000114e+02,1.362929464518730649e-02,3.582517591259198331e-01,6.617447487233175073e-03,4.353270775867124631e-01,-7.011847157954131417e-03,7.707531846079263005e-02,4.039188022230070785e-01,2.656531620631841673e+00
8.950000000000000178e-01,3.221999999999999886e+02,1.304632233498398408e-02,3.588532463735417122e-01,6.786643533222875765e-03,4.364377310920032338e-01,-6.259678801761108316e-03,7.758448471846152161e-02,4.082169551592270129e-01,2.674612903734202796e+00
8.954166666666667496e-01,3.223500000000000227e+02,1.246335002478055065e-02,3.594547336211637578e-01,6.957623902632642694e-03,4.375559279741229046e-01,-5.505726122147907957e-03,7.810119435295914680e-02,4.124835680740946975e-01,2.692739553375465444e+00
8.958333333333333703e-01,3.225000000000000000e+02,1.188037771457728375e-02,3.600562208687856369e-01,7.130375470701237096e-03,4.386816867899028805e-01,-4.750002243876046658e-03,7.862546592111724353e-02,4.167187224471387008e-01,2.710909907238228556e+00
8.962500000000001021e-01,3.226500000000000341e+02,1.129740540437385032e-02,3.606577081164076826e-01,7.304885146980294799e-03,4.398150254010106952e-01,-3.992520257393555524e-03,7.915731728460301264e-02,4.209225014983503654e-01,2.729122290865166889e+00
8.966666666666667229e-01,3.228000000000000114e+02,1.071443309417058343e-02,3.612591953640295617e-01,7.481139876057070134e-03,4.409559609689177595e-01,-3.233293218113513293e-03,7.969676560488819783e-02,4.250949901780195495e-01,2.747375017812041520e+00
8.970833333333333437e-01,3.229499999999999886e+02,1.013146078396726102e-02,3.618606826116514408e-01,7.659126638273393815e-03,4.421045099499418818e-01,-2.472334145693867204e-03,8.024382733829044101e-02,4.292362751569380186e-01,2.765666389803172809e+00
8.975000000000000755e-01,3.231000000000000227e+02,9.548488473763827589e-03,3.624621698592734864e-01,7.838832450441044278e-03,4.432606880903478541e-01,-1.709656023322783311e-03,8.079851823107436770e-02,4.333464448169528360e-01,2.783994696889021903e+00
8.979166666666666963e-01,3.232500000000000000e+02,8.965516163560560692e-03,3.630636571068953655e-01,8.020244366552495979e-03,4.444245104215172604e-01,-9.452717970080647125e-04,8.136085331462189485e-02,4.374255892418708047e-01,2.802358217606108592e+00
8.983333333333334281e-01,3.234000000000000341e+02,8.382543853357127261e-03,3.636651443545174112e-01,8.203349478487975341e-03,4.455959912551850088e-01,-1.791943748691519206e-04,8.193084690066759768e-02,4.414738002087180146e-01,2.820755219139122083e+00
8.987500000000000488e-01,3.235500000000000114e+02,7.799571543153804853e-03,3.642666316021392903e-01,8.388134916719313522e-03,4.467751441787418676e-01,5.885633735655086685e-04,8.250851257660257732e-02,4.454911711793466678e-01,2.839183957485247767e+00
8.991666666666666696e-01,3.236999999999999886e+02,7.216599232950537957e-03,3.648681188497611694e-01,8.574587851010692305e-03,4.479619820506101080e-01,1.357988618060154348e-03,8.309386320084893862e-02,4.494777972924192677e-01,2.857642677620709559e+00
8.995833333333334014e-01,3.238500000000000227e+02,6.633626922747104526e-03,3.654696060973832150e-01,8.762695491115071386e-03,4.491565169956852621e-01,2.129068568367966860e-03,8.368691089830204710e-02,4.534337753557226014e-01,2.876129613669498486e+00
9.000000000000000222e-01,3.240000000000000000e+02,6.050654612543837629e-03,3.660710933450051496e-01,8.952445087468780330e-03,4.503587604008493783e-01,2.901790474924942700e-03,8.428766705584422869e-02,4.573592038388563097e-01,2.894642989074232009e+00
9.004166666666667540e-01,3.241500000000000341e+02,5.467682302340348688e-03,3.666725805926271398e-01,9.143823931882098105e-03,4.515687229105578293e-01,3.676141629541749417e-03,8.489614231793068955e-02,4.612541828662679588e-01,2.913181016769208043e+00
9.008333333333333748e-01,3.243000000000000114e+02,4.884709992137081791e-03,3.672740678402490744e-01,9.336819358227110843e-03,4.527864144224948983e-01,4.452109366090029052e-03,8.551234658224582397e-02,4.651188142106369439e-01,2.931741899355566172e+00
9.012500000000001066e-01,3.244500000000000455e+02,4.301737681933648361e-03,3.678755550878711200e-01,9.531418743123879975e-03,4.540118440833079694e-01,5.229681061190231614e-03,8.613628899543684936e-02,4.689532012866339250e-01,2.950323829278580945e+00
9.016666666666667274e-01,3.246000000000000227e+02,3.718765371730381464e-03,3.684770423354929991e-01,9.727609506622547642e-03,4.552450202844117721e-01,6.008844134892166178e-03,8.676797794891877302e-02,4.727574491450118876e-01,2.968924989007037940e+00
