motor_time_fraction,motor_angle_deg,source16_small,source16_large,mobile7_small,mobile7_large,source16_dsmall_dt,source16_dlarge_dt,mobile7_dsmall_dt,mobile7_dlarge_dt
2.409722222222222265e-01,8.675000000000000000e+01,6.287007447891861389e-01,5.225151130800322896e-01,6.993581001335179570e-01,4.220883929500443554e-01,9.681138364475642133e-01,-1.467815112134617905e+00,2.736689851789812611e+00,-2.167451784981708318e+00
2.413194444444444475e-01,8.687500000000000000e+01,6.290371328269727114e-01,5.220055578726061629e-01,7.003092905237198185e-01,4.213358121208058971e-01,9.695074567226894535e-01,-1.467229451616260949e+00,2.742156345457487543e+00,-2.167412310021229249e+00
2.416666666666666685e-01,8.700000000000000000e+01,6.293740320476872707e-01,5.214961991768435334e-01,7.012623681162540867e-01,4.205832465412868149e-01,9.710582501131783673e-01,-1.466683204951744202e+00,2.747560137221716658e+00,-2.167363946599649704e+00
2.420138888888888895e-01,8.712500000000000000e+01,6.297114970253285815e-01,5.209870233073787826e-01,7.022173111396258216e-01,4.198306992977576813e-01,9.727662166190321757e-01,-1.466176372141068107e+00,2.752901227082503066e+00,-2.167306694716967908e+00
2.423611111111111105e-01,8.725000000000000000e+01,6.300495823338945200e-01,5.204780165788457369e-01,7.031740978223413041e-01,4.190781734764901234e-01,9.746313562402505459e-01,-1.465708953184232222e+00,2.758179615039842325e+00,-2.167240554373185191e+00
2.427083333333333315e-01,8.737500000000000000e+01,6.303883425473838509e-01,5.199691653058788887e-01,7.041327063929053720e-01,4.183256721637553244e-01,9.766536689768329227e-01,-1.465280948081236767e+00,2.763395301093741097e+00,-2.167165525568300666e+00
2.430555555555555525e-01,8.750000000000000000e+01,6.307278322397946724e-01,5.194604558031118424e-01,7.050931150798247504e-01,4.175731984458249113e-01,9.788331548287791950e-01,-1.464892356832081743e+00,2.768548285244191831e+00,-2.167081608302314777e+00
2.434027777777777735e-01,8.762500000000000000e+01,6.310681059851253050e-01,5.189518743851789795e-01,7.060553021116046102e-01,4.168207554089692901e-01,9.811698137960890298e-01,-1.464543179436767151e+00,2.773638567491200746e+00,-2.166988802575227968e+00
2.437500000000000222e-01,8.775000000000001421e+01,6.314092183573746242e-01,5.184434073667142373e-01,7.070192457167512323e-01,4.160683461394600879e-01,9.836636458787638704e-01,-1.464233415895292767e+00,2.778666147834763400e+00,-2.166887108387039351e+00
2.440972222222222432e-01,8.787500000000001421e+01,6.317512239305406174e-01,5.179350410623519974e-01,7.079849241237697877e-01,4.153159737235687654e-01,9.863146510768020514e-01,-1.463963066207659258e+00,2.783631026274885567e+00,-2.166776525737749814e+00
2.444444444444444642e-01,8.800000000000000000e+01,6.320941772786219381e-01,5.174267617867258640e-01,7.089523155611663352e-01,4.145636412475660615e-01,9.891228293902052382e-01,-1.463732130373865958e+00,2.788533202811561917e+00,-2.166657054627358026e+00
2.447916666666666852e-01,8.812500000000000000e+01,6.324381329756166847e-01,5.169185558544705517e-01,7.099213982574462678e-01,4.138113517977233258e-01,9.920881808189725426e-01,-1.463540608393912867e+00,2.793372677444792007e+00,-2.166528695055865761e+00
2.451388888888889062e-01,8.825000000000000000e+01,6.327831455955236217e-01,5.164104095802193317e-01,7.108921504411158665e-01,4.130591084603121854e-01,9.952107053631042977e-01,-1.463388500267800207e+00,2.798149450174576724e+00,-2.166391447023271688e+00
2.454861111111111271e-01,8.837500000000000000e+01,6.331292697123405144e-01,5.159023092786068077e-01,7.118645503406804131e-01,4.123069143216032684e-01,9.984904030225986160e-01,-1.463275805995528422e+00,2.802863521000919178e+00,-2.166245310529575363e+00
2.458333333333333481e-01,8.850000000000000000e+01,6.334765599000662384e-01,5.153942412642670279e-01,7.128385761846461888e-01,4.115547724678683128e-01,1.001927273797457385e+00,-1.463202525577096624e+00,2.807514889923817591e+00,-2.166090285574778562e+00
2.461805555555555691e-01,8.862500000000000000e+01,6.338250707326993361e-01,5.148861918518341518e-01,7.138142062015185862e-01,4.108026859853778912e-01,1.005521317687681382e+00,-1.463168659012505479e+00,2.812103556943272853e+00,-2.165926372158880397e+00
2.465277777777777901e-01,8.875000000000000000e+01,6.341748567842377948e-01,5.143781473559418949e-01,7.147914186198033315e-01,4.100506579604036861e-01,1.009272534693269607e+00,-1.463174206301754543e+00,2.816629522059283630e+00,-2.165753570281880869e+00
2.468750000000000111e-01,8.887500000000000000e+01,6.345259726286802682e-01,5.138700940912249715e-01,7.157701916680060394e-01,4.092986914792167696e-01,1.013180924814222283e+00,-1.463219167444844038e+00,2.821092785271846815e+00,-2.165571879943779532e+00
2.472222222222222321e-01,8.900000000000000000e+01,6.348784728400248545e-01,5.133620183723166530e-01,7.167505035746324360e-01,4.085467896280888245e-01,1.017246488050537412e+00,-1.463303542441773963e+00,2.825493346580966403e+00,-2.165381301144576387e+00
2.475694444444444531e-01,8.912500000000000000e+01,6.352324119922703183e-01,5.128539065138515429e-01,7.177323325681890243e-01,4.077949553624133916e-01,1.021469224402217879e+00,-1.463427331292544542e+00,2.829831205986645060e+00,-2.165183087517542404e+00
2.479166666666666741e-01,8.925000000000000000e+01,6.355878446594146469e-01,5.123457448304635786e-01,7.187156568771808640e-01,4.070431909340054277e-01,1.025849133869261687e+00,-1.463590533997155774e+00,2.834106363488878788e+00,-2.164979052317729025e+00
2.482638888888888951e-01,8.937500000000000000e+01,6.359448254154568270e-01,5.118375196367871416e-01,7.197004547301141253e-01,4.062914983592731399e-01,1.030386216451670611e+00,-1.463793150555606548e+00,2.838318819087665812e+00,-2.164769210343739481e+00
2.486111111111111160e-01,8.950000000000000000e+01,6.363034088343946237e-01,5.113292172474558361e-01,7.206867043554939789e-01,4.055398796544578688e-01,1.035080472149443764e+00,-1.464035180967898420e+00,2.842468572783012792e+00,-2.164553561595573328e+00
2.489583333333333370e-01,8.962500000000000000e+01,6.366636494902268018e-01,5.108208239771042658e-01,7.216743839818263728e-01,4.047883368358010658e-01,1.039931900962581590e+00,-1.464316625234030722e+00,2.846555624574910848e+00,-2.164332106073228790e+00
2.493055555555555580e-01,8.975000000000000000e+01,6.370256019569514594e-01,5.103123261403659239e-01,7.226634718376168109e-01,4.040368719195429614e-01,1.044940502891081424e+00,-1.464637483354002789e+00,2.850579974463363975e+00,-2.164104843776707199e+00
2.496527777777777790e-01,8.987500000000000000e+01,6.373893208085671391e-01,5.098037100518750808e-01,7.236539461513720184e-01,4.032854869219253957e-01,1.050106277934945043e+00,-1.464997755327816176e+00,2.854541622448376170e+00,-2.163871774706009443e+00
2.500000000000000000e-01,9.000000000000000000e+01,6.377548606190722724e-01,5.092949620262663402e-01,7.246457851515970550e-01,4.025341838591887655e-01,1.055429226094175110e+00,-1.465397441155469327e+00,2.858440568529944326e+00,-2.163632898861133302e+00
2.503472222222222210e-01,9.012500000000000000e+01,6.381222759624655128e-01,5.087860683781729731e-01,7.256389670667978686e-01,4.017829647475742449e-01,1.060909347368769406e+00,-1.465836540836963131e+00,2.862276812708065776e+00,-2.163388216242080109e+00
2.506944444444444420e-01,9.025000000000000000e+01,6.384916214127446255e-01,5.082770154222299164e-01,7.266334701254794082e-01,4.010318316033228414e-01,1.066546641758728153e+00,-1.466315054372297144e+00,2.866050354982745407e+00,-2.163137726848850306e+00
2.510416666666666630e-01,9.037500000000000000e+01,6.388629515439084861e-01,5.077677894730703301e-01,7.276292725561488428e-01,4.002807864426763951e-01,1.072341109264050463e+00,-1.466832981761471588e+00,2.869761195353978778e+00,-2.162881430681443895e+00
2.513888888888888840e-01,9.050000000000000000e+01,6.392363209299551929e-01,5.072583768453289288e-01,7.286263525873105662e-01,3.995298312818746367e-01,1.078292749884735224e+00,-1.467390323004486907e+00,2.873409333821766332e+00,-2.162619327739858655e+00
2.517361111111111049e-01,9.062500000000000000e+01,6.396117841448831776e-01,5.067487638536395389e-01,7.296246884474711925e-01,3.987789681371595729e-01,1.084401563620783548e+00,-1.467987078101342435e+00,2.876994770386113398e+00,-2.162351418024097249e+00
2.520833333333333259e-01,9.075000000000000000e+01,6.399893957626912044e-01,5.062389368126366529e-01,7.306242583651363365e-01,3.980281990247716561e-01,1.090667550472198766e+00,-1.468623247052038172e+00,2.880517505047016424e+00,-2.162077701534158347e+00
2.524305555555555469e-01,9.087500000000000000e+01,6.403692103573773720e-01,5.057288820369537641e-01,7.316250405688115022e-01,3.972775259609521714e-01,1.097090710438978212e+00,-1.469298829856574784e+00,2.883977537804471858e+00,-2.161798178270041948e+00
2.527777777777777679e-01,9.100000000000000000e+01,6.407512825029402226e-01,5.052185858412254760e-01,7.326270132870023044e-01,3.965269509619419597e-01,1.103671043521121664e+00,-1.470013826514950939e+00,2.887374868658485028e+00,-2.161512848231749384e+00
2.531249999999999889e-01,9.112500000000000000e+01,6.411356667733776327e-01,5.047080345400853929e-01,7.336301547482146912e-01,3.957764760439828056e-01,1.110408549718626903e+00,-1.470768237027168190e+00,2.890709497609051493e+00,-2.161221711419279323e+00
2.534722222222222099e-01,9.125000000000000000e+01,6.415224177426885888e-01,5.041972144481677853e-01,7.346344431809548325e-01,3.950261032233145508e-01,1.117303229031498590e+00,-1.471562061393226095e+00,2.893981424656177026e+00,-2.160924767832630877e+00
2.538194444444444309e-01,9.137500000000000000e+01,6.419115899848711893e-01,5.036861118801070347e-01,7.356398568137280103e-01,3.942758345161793687e-01,1.124355081459731842e+00,-1.472395299613123543e+00,2.897190649799857187e+00,-2.160622017471805822e+00
2.541666666666666519e-01,9.150000000000000000e+01,6.423032380739239766e-01,5.031747131505368564e-01,7.366463738750405055e-01,3.935256719388173785e-01,1.131564107003332209e+00,-1.473267951686862087e+00,2.900337173040092864e+00,-2.160313460336804159e+00
2.545138888888888729e-01,9.162500000000000000e+01,6.426974165838452713e-01,5.026630045740914099e-01,7.376539725933966007e-01,3.927756175074700873e-01,1.138930305662296583e+00,-1.474180017614440619e+00,2.903420994376883613e+00,-2.159999096427624554e+00
2.548611111111110938e-01,9.175000000000000000e+01,6.430941800886335047e-01,5.021509724654048545e-01,7.386626311973039094e-01,3.920256732383787246e-01,1.146453677436625185e+00,-1.475131497395859803e+00,2.906442113810230321e+00,-2.159678925744268341e+00
2.552083333333333703e-01,9.187500000000001421e+01,6.434935831622868863e-01,5.016386031391111278e-01,7.396723279152669361e-01,3.912758411477836318e-01,1.154134222326318016e+00,-1.476122391031119863e+00,2.909400531340133877e+00,-2.159352948286735074e+00
2.555555555555555913e-01,9.200000000000001421e+01,6.438956803788038474e-01,5.011258829098443890e-01,7.406830409757918510e-01,3.905261232519262604e-01,1.161971940331371966e+00,-1.477152698520219909e+00,2.912296246966592506e+00,-2.159021164055024311e+00
2.559027777777778123e-01,9.212500000000001421e+01,6.443005263121829307e-01,5.006127980922387977e-01,7.416947486073846019e-01,3.897765215670481176e-01,1.169966831451789924e+00,-1.478222419863160386e+00,2.915129260689605761e+00,-2.158683573049135607e+00
2.562500000000000333e-01,9.225000000000001421e+01,6.447081755364225675e-01,5.000993350009287353e-01,7.427074290385506927e-01,3.890270381093893226e-01,1.178118895687575440e+00,-1.479331555059941294e+00,2.917899572509176753e+00,-2.158340175269070738e+00
2.565972222222222543e-01,9.237500000000001421e+01,6.451186826255210782e-01,4.995854799505475285e-01,7.437210604977958495e-01,3.882776748951914381e-01,1.186428133038724519e+00,-1.480480104110562412e+00,2.920607182425301485e+00,-2.157990970714828372e+00
2.569444444444444753e-01,9.250000000000001421e+01,6.455321021534768944e-01,4.990712192557299476e-01,7.447356212136256870e-01,3.875284339406953049e-01,1.194894543505238271e+00,-1.481668067015023960e+00,2.923252090437984396e+00,-2.157635959386408508e+00
2.572916666666666963e-01,9.262500000000001421e+01,6.459484886942883364e-01,4.985565392311096522e-01,7.457510894145462643e-01,3.867793172621423747e-01,1.203518127087116474e+00,-1.482895443773326383e+00,2.925834296547220159e+00,-2.157275141283812037e+00
2.576388888888889173e-01,9.275000000000001421e+01,6.463678968219533916e-01,4.980414261913208573e-01,7.467674433290628633e-01,3.860303268757729889e-01,1.212298883784354908e+00,-1.484162234385469237e+00,2.928353800753012770e+00,-2.156908516407038068e+00
2.579861111111111382e-01,9.287500000000001421e+01,6.467903811104710465e-01,4.975258664509976669e-01,7.477846611856820980e-01,3.852814647978290430e-01,1.221236813596957571e+00,-1.485468438851452078e+00,2.930810603055360009e+00,-2.156536084756085714e+00
2.583333333333333592e-01,9.300000000000001421e+01,6.472159961338397327e-01,4.970098463247742959e-01,7.488027212129092502e-01,3.845327330445507674e-01,1.230331916524928237e+00,-1.486814057171275127e+00,2.933204703454266760e+00,-2.156157846330956751e+00
2.586805555555555802e-01,9.312500000000001421e+01,6.476447964660573264e-01,4.964933521272846262e-01,7.498216016392498240e-01,3.837841336321793917e-01,1.239584192568262688e+00,-1.488199089344939274e+00,2.935536101949726806e+00,-2.155773801131652068e+00
2.590277777777778012e-01,9.325000000000001421e+01,6.480768366811228143e-01,4.959763701731628727e-01,7.508412806932094341e-01,3.830356685769560898e-01,1.248993641726961590e+00,-1.489623535372442964e+00,2.937804798541741480e+00,-2.155383949158169887e+00
2.593750000000000222e-01,9.337500000000001421e+01,6.485121713530339616e-01,4.954588867770429728e-01,7.518617366032941396e-01,3.822873398951222024e-01,1.258560264001020501e+00,-1.491087395253787973e+00,2.940010793230312114e+00,-2.154988290410508878e+00
2.597222222222222432e-01,9.350000000000001421e+01,6.489508550557895328e-01,4.949408882535589749e-01,7.528829475980099994e-01,3.815391496029180152e-01,1.268284059390447860e+00,-1.492590668988973190e+00,2.942154086015440040e+00,-2.154586824888672147e+00
2.600694444444444642e-01,9.362500000000000000e+01,6.493929423633877374e-01,4.944223609173453160e-01,7.539048919058626286e-01,3.807910997165855349e-01,1.278165027895235006e+00,-1.494133356577998173e+00,2.944234676897121705e+00,-2.154179552592657476e+00
2.604166666666666852e-01,9.375000000000000000e+01,6.498384878498273398e-01,4.939032910830356560e-01,7.549275477553574198e-01,3.800431922523647699e-01,1.288203169515390378e+00,-1.495715458020864252e+00,2.946252565875361107e+00,-2.153766473522464864e+00
2.607638888888889062e-01,9.387500000000000000e+01,6.502875460891064385e-01,4.933836650652645428e-01,7.559508933749999882e-01,3.792954292264972826e-01,1.298398484250910201e+00,-1.497336973317570319e+00,2.948207752950154248e+00,-2.153347587678096975e+00
2.611111111111111271e-01,9.400000000000000000e+01,6.507401716552233539e-01,4.928634691786655808e-01,7.569749069932968366e-01,3.785478126552243583e-01,1.308750972101794030e+00,-1.498997902468117038e+00,2.950100238121506901e+00,-2.152922895059551145e+00
2.614583333333333481e-01,9.412500000000000000e+01,6.511964191221765175e-01,4.923426897378729294e-01,7.579995668387528029e-01,3.778003445547863381e-01,1.319260633068038091e+00,-1.500698245472504411e+00,2.951930021389409742e+00,-2.152492395666827374e+00
2.618055555555555691e-01,9.425000000000000000e+01,6.516563430639643606e-01,4.918213130575207481e-01,7.590248511398746123e-01,3.770530269414248958e-01,1.329927467149645937e+00,-1.502438002330732214e+00,2.953697102753872539e+00,-2.152056089499927882e+00
2.621527777777777901e-01,9.437500000000000000e+01,6.521199980545853148e-01,4.912993254522435294e-01,7.600507381251674355e-01,3.763058618313806503e-01,1.340751474346622008e+00,-1.504217173042800004e+00,2.955401482214890851e+00,-2.151613976558850005e+00
2.625000000000000111e-01,9.450000000000000000e+01,6.525874386680379224e-01,4.907767132366747664e-01,7.610772060231371094e-01,3.755588512408948310e-01,1.351732654658962751e+00,-1.506035757608708670e+00,2.957043159772463348e+00,-2.151166056843595076e+00
2.628472222222222321e-01,9.462500000000000000e+01,6.530587194783202820e-01,4.902534627254488964e-01,7.621042330622891381e-01,3.748119971862083344e-01,1.362871008086667723e+00,-1.507893756028456878e+00,2.958622135426593136e+00,-2.150712330354161761e+00
2.631944444444444531e-01,9.475000000000000000e+01,6.535338950594308249e-01,4.897295602331997455e-01,7.631317974711293584e-01,3.740653016835626676e-01,1.374166534629732039e+00,-1.509791168302046405e+00,2.960138409177276220e+00,-2.150252797090553170e+00
