motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,beta_cdf_small,beta_cdf_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,beta_cdf_dsmall_dt,beta_cdf_dlarge_dt
8.868055555555556246e-01,3.192500000000000000e+02,5.083861134784060281e-04,4.001213210956706678e-01,3.172932420841118040e-02,7.826959447081187626e-01,1.601946793526488610e-01,2.444885598771156854e+00,8.560201887378106056e-01,3.370210657725689618e+00
8.871527777777777901e-01,3.193750000000000000e+02,5.655128044773080143e-04,4.009739967130674931e-01,3.202719168876604072e-02,7.838651248645736036e-01,1.688523782129311701e-01,2.466575903765769073e+00,8.596956976288561147e-01,3.364262450953561689e+00
8.875000000000000666e-01,3.195000000000000000e+02,6.256428465509800705e-04,4.018342557137911109e-01,3.232633455362467906e-02,7.850322348876921374e-01,1.774939815428093759e-01,2.488565886725052412e+00,8.633664033924500769e-01,3.358286689978982498e+00
8.878472222222222321e-01,3.196250000000000000e+02,6.887706509734462705e-04,4.027022021526875384e-01,3.262675113514455771e-02,7.861972652103307313e-01,1.861194893422552787e-01,2.510855547648934927e+00,8.670323055119446565e-01,3.352283376473045085e+00
8.881944444444445086e-01,3.197500000000000000e+02,7.548906290189363617e-04,4.035779400846075671e-01,3.292843976530469147e-02,7.873602062659315060e-01,1.947289016112900839e-01,2.533444886537472129e+00,8.706934034753646134e-01,3.346252512119589628e+00
8.885416666666666741e-01,3.198750000000000000e+02,8.239971919615388194e-04,4.044615735643995458e-01,3.323139877590711860e-02,7.885210484885214477e-01,2.033222183499066027e-01,2.556333903390644480e+00,8.743496967753422444e-01,3.340194098615297147e+00
8.888888888888889506e-01,3.200000000000000000e+02,8.960847510754875109e-04,4.053532066469117123e-01,3.353562649857863565e-02,7.896797823127204019e-01,2.118994395581013934e-01,2.579522598208442652e+00,8.780011849090554321e-01,3.334108137669778760e+00
8.892361111111111160e-01,3.201250000000000000e+02,9.711477176349436616e-04,4.062529433869938034e-01,3.384112126477163696e-02,7.908363981737414061e-01,2.204605652358815060e-01,2.603010970990886186e+00,8.816478673781553699e-01,3.327994631005693371e+00
8.895833333333333925e-01,3.202500000000000000e+02,1.049180502914064377e-03,4.071608878394941677e-01,3.414788140576718173e-02,7.919908865074012372e-01,2.290055953832432767e-01,2.626799021737965756e+00,8.852897436887264826e-01,3.321853580358812064e+00
8.899305555555555580e-01,3.203750000000000000e+02,1.130177518186877743e-03,4.080771440592609323e-01,3.445590525267491072e-02,7.931432377501208553e-01,2.375345300001800164e-01,2.650886750449660489e+00,8.889268133512061576e-01,3.315684987478143775e+00
8.902777777777778345e-01,3.205000000000000000e+02,1.214133174727815168e-03,4.090018161011452213e-01,3.476519113643544712e-02,7.942934423389292897e-01,2.460473690867123198e-01,2.675274157126031671e+00,8.925590758803366720e-01,3.309488854126036994e+00
8.906250000000000000e-01,3.206250000000000000e+02,1.301041883810765418e-03,4.099350080199927748e-01,3.507573738782161776e-02,7.954414907114701894e-01,2.545441126428126255e-01,2.699961241766997588e+00,8.961865307951057957e-01,3.303265182078266360e+00
8.909722222222222765e-01,3.207500000000000000e+02,1.390898056710027303e-03,4.108768238706547171e-01,3.538754233743999361e-02,7.965873733060077067e-01,2.630247606685015560e-01,2.724948004372619081e+00,8.998091776186883939e-01,3.297013973124143682e+00
8.913194444444444420e-01,3.208750000000000000e+02,1.483696104699692769e-03,4.118273677079791750e-01,3.570060431573226362e-02,7.977310805614288292e-01,2.714893131637722834e-01,2.750234444942876166e+00,9.034270158783939131e-01,3.290735229066625411e+00
8.916666666666667185e-01,3.210000000000000000e+02,1.579430439053990153e-03,4.127867435868145529e-01,3.601492165297689313e-02,7.988726029172483756e-01,2.799377701286213660e-01,2.775820563477759517e+00,9.070400451056114255e-01,3.284428951722413448e+00
8.920138888888888840e-01,3.211250000000000000e+02,1.678095471047082307e-03,4.137550555620104764e-01,3.633049267928973453e-02,8.000119308136138807e-01,2.883701315630556317e-01,2.801706359977287786e+00,9.106482648357483445e-01,3.278095142922073268e+00
8.923611111111111605e-01,3.212500000000000000e+02,1.779685611953128613e-03,4.147324076884152944e-01,3.664731572462683745e-02,8.011490546913127009e-01,2.967863974670716942e-01,2.827891834441452534e+00,9.142516746081943424e-01,3.271733804510121413e+00
8.927083333333333259e-01,3.213750000000000000e+02,1.884195273046086142e-03,4.157189040208771891e-01,3.696538911878449740e-02,8.022839649917743454e-01,3.051865678406626703e-01,2.854376986870231114e+00,9.178502739662542931e-01,3.265344938345160042e+00
8.930555555555556024e-01,3.215000000000000000e+02,1.991618865600524105e-03,4.167146486142473405e-01,3.728471119140117085e-02,8.034166521570755837e-01,3.135706426838490990e-01,2.881161817263689251e+00,9.214440624571036409e-01,3.258928546299971529e+00
8.934027777777777679e-01,3.216250000000000000e+02,2.101950800890197910e-03,4.177197455233713219e-01,3.760528027195884221e-02,8.045471066299464402e-01,3.219386219966037244e-01,2.908246325621738126e+00,9.250330396317395509e-01,3.252484630261640142e+00
8.937500000000000444e-01,3.217500000000000000e+02,2.215185490189536689e-03,4.187342988031008129e-01,3.792709468978427978e-02,8.056753188537746357e-01,3.302905057789502496e-01,2.935630511944456789e+00,9.286172050449302828e-01,3.246013192131660841e+00
8.940972222222222099e-01,3.218750000000000000e+02,2.331317344772567118e-03,4.197584125082830520e-01,3.825015277404984065e-02,8.068012792726098059e-01,3.386262940308751856e-01,2.963314376231799940e+00,9.321965582551630103e-01,3.239514233826070733e+00
8.944444444444444864e-01,3.220000000000000000e+02,2.450340775913450314e-03,4.207921906937663881e-01,3.857445285377604505e-02,8.079249783311713839e-01,3.469459867523752017e-01,2.991297918483755147e+00,9.357710988246089601e-01,3.232987757275536556e+00
8.947916666666666519e-01,3.221250000000000000e+02,2.572250194886413314e-03,4.218357374144013905e-01,3.889999325783140283e-02,8.090464064748501549e-01,3.552495839434636205e-01,3.019581138700369038e+00,9.393408263190633489e-01,3.226433764425503448e+00
8.951388888888889284e-01,3.222500000000000000e+02,2.697040012965553485e-03,4.228891567250360195e-01,3.922677231493443967e-02,8.101655541497146951e-01,3.635370856041339471e-01,3.048164036881618966e+00,9.429057403079066368e-01,3.219852257236301529e+00
8.954861111111110938e-01,3.223750000000000000e+02,2.824704641425096561e-03,4.239525526805186240e-01,3.955478835365484891e-02,8.112824118025180331e-01,3.718084917343825735e-01,3.077046613027492938e+00,9.464658403640583417e-01,3.213243237683272913e+00
8.958333333333333703e-01,3.225000000000000000e+02,2.955238491539204961e-03,4.250260293356994401e-01,3.988403970241453933e-02,8.123969698807013140e-01,3.800638023342197691e-01,3.106228867138025596e+00,9.500211260639327415e-01,3.206606707756891161e+00
8.961805555555555358e-01,3.226250000000000000e+02,3.088635974581968244e-03,4.261096907454254845e-01,4.021452468948900905e-02,8.135092188323994611e-01,3.883030174036320448e-01,3.135710799213171196e+00,9.535715969873952425e-01,3.199942669462888745e+00
8.965277777777778123e-01,3.227500000000000000e+02,3.224891501827553165e-03,4.272036409645469379e-01,4.054624164300842104e-02,8.146191491064456169e-01,3.965261369426293925e-01,3.165492409252963046e+00,9.571172527177203015e-01,3.193251124822388487e+00
8.968750000000000888e-01,3.228750000000000568e+02,3.363999484550183293e-03,4.283079840479122047e-01,4.087918889095903952e-02,8.157267511523793591e-01,4.047331609512085371e-01,3.195573697257390489e+00,9.606580928415525689e-01,3.186532075872024361e+00
8.972222222222222543e-01,3.230000000000000000e+02,3.505954334023889205e-03,4.294228240503692451e-01,4.121336476118348663e-02,8.168320154204470329e-01,4.129240894293627617e-01,3.225954663226429542e+00,9.641941169488527086e-01,3.179785524664087593e+00
8.975694444444445308e-01,3.231250000000000568e+02,3.650750461523097866e-03,4.305482650267694056e-01,4.154876758138362214e-02,8.179349323616142975e-01,4.210989223771121615e-01,3.256635307160154369e+00,9.677253246328796354e-01,3.173011473266629245e+00
8.979166666666666963e-01,3.232500000000000000e+02,3.798382278321633422e-03,4.316844110319580929e-01,4.188539567911989808e-02,8.190354924275647930e-01,4.292576597944299799e-01,3.287615629058464162e+00,9.712517154901287864e-01,3.166209923763631195e+00
8.982638888888889728e-01,3.233750000000000568e+02,3.948844195693929776e-03,4.328313661207868202e-01,4.222324738181344739e-02,8.201336860707088006e-01,4.374003016813362565e-01,3.318895628921435303e+00,9.747732891203043648e-01,3.159380878255117597e+00
8.986111111111111382e-01,3.235000000000000000e+02,4.102130624914009267e-03,4.339892343481034365e-01,4.256232101674707613e-02,8.212295037441901258e-01,4.455268480378242746e-01,3.350475306749041149e+00,9.782900451262794839e-01,3.152524338857294772e+00
8.989583333333334147e-01,3.236250000000000568e+02,4.258235977255967961e-03,4.351581197687564018e-01,4.290261491106581171e-02,8.223229359018882079e-01,4.536372988638908144e-01,3.382354662541270152e+00,9.818019831140522014e-01,3.145640307702709304e+00
8.993055555555555802e-01,3.237500000000000000e+02,4.417154663994169068e-03,4.363381264375954527e-01,4.324412739177874165e-02,8.234139729984268907e-01,4.617316541595423152e-01,3.414533696298148513e+00,9.853091026927157658e-01,3.138728786940370608e+00
8.996527777777778567e-01,3.238750000000000000e+02,4.578881096402635797e-03,4.375293584094690491e-01,4.358685678576020711e-02,8.245026054891801959e-01,4.698099139247757794e-01,3.447012408019661578e+00,9.888114034744243108e-01,3.131789778735885488e+00
9.000000000000000222e-01,3.240000000000000000e+02,4.743409685755464213e-03,4.387319197392247627e-01,4.393080141974921304e-02,8.255888238302733217e-01,4.778720781595843792e-01,3.479790797705784033e+00,9.923088850743403411e-01,3.124823285271647766e+00
9.003472222222222987e-01,3.241250000000000000e+02,4.910734843327154570e-03,4.399459144817146061e-01,4.427595962035289767e-02,8.266726184785972986e-01,4.859181468639877655e-01,3.512868865356595816e+00,9.958015471106208549e-01,3.117829308746928429e+00
9.006944444444444642e-01,3.242500000000000000e+02,5.080850980391323282e-03,4.411714466917834865e-01,4.462232971404562348e-02,8.277539798918052139e-01,4.939481200379599590e-01,3.546246610971988122e+00,9.992893892043658299e-01,3.110807851378069255e+00
9.010416666666667407e-01,3.243750000000000000e+02,5.253752508222539995e-03,4.424086204242829723e-01,4.496991002717090624e-02,8.288328985283257566e-01,5.019619976815203888e-01,3.579924034552044443e+00,1.002772410979591244e+00,3.103758915398616036e+00
9.013888888888889062e-01,3.245000000000000000e+02,5.429433838094897304e-03,4.436575397340611904e-01,4.531869888594214357e-02,8.299093648473647722e-01,5.099597797946626709e-01,3.613901136096735911e+00,1.006250612063194216e+00,3.096682503059472236e+00
9.017361111111111827e-01,3.246250000000000000e+02,5.607889381282417547e-03,4.449183086759663230e-01,4.566869461644387784e-02,8.309833693089125894e-01,5.179414663773834748e-01,3.648177915606049204e+00,1.009723992084921695e+00,3.089578616629057972e+00
9.020833333333333481e-01,3.247500000000000000e+02,5.789113549059473479e-03,4.461910313048481624e-01,4.601989554463194881e-02,8.320549023737499050e-01,5.259070574296892397e-01,3.682754373080012744e+00,1.013192550677326276e+00,3.082447258393474776e+00
9.024305555555556246e-01,3.248750000000000000e+02,5.973100752700081367e-03,4.474758116755551685e-01,4.637229999633606797e-02,8.331239545034561100e-01,5.338565529515768571e-01,3.717630508518610988e+00,1.016656287475754539e+00,3.075288430656649918e+00
9.027777777777777901e-01,3.250000000000000000e+02,6.159845403478200233e-03,4.487727538429350238e-01,4.672590629725911771e-02,8.341905161604119545e-01,5.417899529430396655e-01,3.752806321921816846e+00,1.020115202118297093e+00,3.068102135740511383e+00
9.031250000000000666e-01,3.251250000000000000e+02,6.349341912668608756e-03,4.500819618618397966e-01,4.708071277297896928e-02,8.352545778078080962e-01,5.497072574040973159e-01,3.788281813289715139e+00,1.023569294245765038e+00,3.060888375985149068e+00
9.034722222222222321e-01,3.252500000000000000e+02,6.541584691544850491e-03,4.514035397871145605e-01,4.743671774894926002e-02,8.363161299096512069e-01,5.576084663347269377e-01,3.824056982622206391e+00,1.027018563501657766e+00,3.053647153748985321e+00
9.038194444444445086e-01,3.253750000000000000e+02,6.736568151381291253e-03,4.527375916736101624e-01,4.779391955050046881e-02,8.373751629307703004e-01,5.654935797349416315e-01,3.860131829919347890e+00,1.030463009532134988e+00,3.046378471408934363e+00
9.041666666666666741e-01,3.255000000000000000e+02,6.934286698118629320e-03,4.540842215761752287e-01,4.815231650284002712e-02,8.384316673368208406e-01,5.733624969838825303e-01,3.896506355181124981e+00,1.033902631985977871e+00,3.039082331360594580e+00
9.045138888888889506e-01,3.256250000000000000e+02,7.134734586948674774e-03,4.554435335496570536e-01,4.851190693105479623e-02,8.394856335942963987e-01,5.812145001792813348e-01,3.933180558407507910e+00,1.037337430514576164e+00,3.031758736018392408e+00
9.048611111111111160e-01,3.257500000000000000e+02,7.337905904841095749e-03,4.568156316489070390e-01,4.887268916011040798e-02,8.405370521705303188e-01,5.890494483822886762e-01,3.970154439598555296e+00,1.040767404771883120e+00,3.024407687815788393e+00
9.052083333333333925e-01,3.258750000000000000e+02,7.543794729923427624e-03,4.582006199287727566e-01,4.923466151485297870e-02,8.415859135337047103e-01,5.968673415928982262e-01,4.007427998754240051e+00,1.044192554414395735e+00,3.017029189205441497e+00
9.055555555555555580e-01,3.260000000000000000e+02,7.752395140323138992e-03,4.595986024441024997e-01,4.959782232000975455e-02,8.426322081528564434e-01,6.046681798111072093e-01,4.045001235874543966e+00,1.047612879101122774e+00,3.009623242659393405e+00
9.059027777777778345e-01,3.261250000000000000e+02,7.963701214168172893e-03,4.610096832497467267e-01,4.996216990019006904e-02,8.436759264978842543e-01,6.124519630369250622e-01,4.082874150959515447e+00,1.051028378493561233e+00,3.002189850669255478e+00
9.062500000000000000e-01,3.262500000000000000e+02,8.177707029585791487e-03,4.624339664005521211e-01,5.032770257988602308e-02,8.447170590395558509e-01,6.202186912703385735e-01,4.121046744009090546e+00,1.054439052255663700e+00,2.994729015746394385e+00
9.065972222222222765e-01,3.263750000000000000e+02,8.394406664704010673e-03,4.638715559513691966e-01,5.069441868347378949e-02,8.457555962495140189e-01,6.279683645113578461e-01,4.159519015023317223e+00,1.057844900053818149e+00,2.987240740422119956e+00
9.069444444444444420e-01,3.265000000000000000e+02,8.613794197650228787e-03,4.653225559570460801e-01,5.106231653521332847e-02,8.467915286002825059e-01,6.357009827599794383e-01,4.198290964002178605e+00,1.061245921556810856e+00,2.979725027247893010e+00
9.072916666666667185e-01,3.266250000000000000e+02,8.835863706551974270e-03,4.667870704724306208e-01,5.143139445925101055e-02,8.478248465652783450e-01,6.434165460161967998e-01,4.237362590945644492e+00,1.064642116435816410e+00,2.972181878795487453e+00
9.076388888888888840e-01,3.267500000000000000e+02,9.060609269537200569e-03,4.682652035523738876e-01,5.180165077961889492e-02,8.488555406188111885e-01,6.511150542800231422e-01,4.276733895853779721e+00,1.068033484364356855e+00,2.964611297657227418e+00
9.079861111111111605e-01,3.268750000000000000e+02,9.288024964733436126e-03,4.697570592517235633e-01,5.217308382023616575e-02,8.498836012360965197e-01,6.587965075514519153e-01,4.316404878726547878e+00,1.071420025018283928e+00,2.957013286446163125e+00
9.083333333333333259e-01,3.270000000000000000e+02,9.518104870268228462e-03,4.712627416253278301e-01,5.254569190490977065e-02,8.509090188932600940e-01,6.664609058304793443e-01,4.356375539563936528e+00,1.074801738075753521e+00,2.949387847796285378e+00
9.086805555555556024e-01,3.271250000000000000e+02,9.750843064269506741e-03,4.727823547280374794e-01,5.291947335733566959e-02,8.519317840673460429e-01,6.741082491171158653e-01,4.396645878365993632e+00,1.078178623217200816e+00,2.941734984362731620e+00
9.090277777777777679e-01,3.272500000000000000e+02,9.986233624864400416e-03,4.743160026146987507e-01,5.329442650109839780e-02,8.529518872363235360e-01,6.817385374113481555e-01,4.437215895132653465e+00,1.081550680125309638e+00,2.934054698822003981e+00
