motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,hybrid_small,hybrid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,hybrid_dsmall_dt,hybrid_dlarge_dt
5.597222222222222321e-01,2.015000000000000000e+02,5.429290886433982832e-01,4.195924059229189443e-03,7.460922553033654259e-01,4.919957662270483438e-04,-4.526005753538338006e+00,-3.990143503022846039e-01,-4.551628857056646993e+00,-1.581974496944841824e-01
5.600694444444445086e-01,2.016250000000000284e+02,5.413599901406124237e-01,4.058533967227685550e-03,7.445107456106299093e-01,4.390179965240155295e-04,-4.511996728800354184e+00,-3.923532003860246697e-01,-4.557847348818672373e+00,-1.470123631251268048e-01
5.604166666666666741e-01,2.017500000000000000e+02,5.397957609801383727e-01,3.923456127877794804e-03,7.429270971707500060e-01,3.898632527460370485e-04,-4.497958341822240413e+00,-3.856957750291423181e-01,-4.563948013662986192e+00,-1.361780142810941618e-01
5.607638888888889506e-01,2.018750000000000284e+02,5.382364113571992403e-01,3.790689247929814563e-03,7.413413509235777799e-01,3.444085073002205893e-04,-4.483890592604004688e+00,-3.790420742316414904e-01,-4.569930692859386134e+00,-1.257015666449101399e-01
5.611111111111111160e-01,2.020000000000000000e+02,5.366819514670156943e-01,3.660232034133711291e-03,7.397535478630536954e-01,3.025282452737700317e-04,-4.469793481145629244e+00,-3.723920979935139708e-01,-4.575795233593765055e+00,-1.155901836991145848e-01
5.614583333333333925e-01,2.021250000000000284e+02,5.351323915048107338e-01,3.532083193239920257e-03,7.381637290351508174e-01,2.640944644335402737e-04,-4.455667007447122963e+00,-3.657458463147640892e-01,-4.581541488968098541e+00,-1.058510289262357407e-01
5.618055555555555580e-01,2.022500000000000000e+02,5.335877416658074690e-01,3.406241431998611319e-03,7.365719355358233411e-01,2.289766752260337618e-04,-4.441511171508494726e+00,-3.591033191953956205e-01,-4.587169318000440477e+00,-9.649126580881470239e-02
5.621527777777778345e-01,2.023750000000000284e+02,5.320480121452256794e-01,3.282705457159812521e-03,7.349782085089477945e-01,1.970419007771833254e-04,-4.427325973329720554e+00,-3.524645166353964076e-01,-4.592678585624948795e+00,-8.751805782938165690e-02
5.625000000000000000e-01,2.025000000000000000e+02,5.305132131382911398e-01,3.161473975474028090e-03,7.333825891442731226e-01,1.681546768930178228e-04,-4.413111412910831532e+00,-3.458294386347828264e-01,-4.598069162691848177e+00,-7.893856847046898384e-02
5.628472222222222765e-01,2.026250000000000284e+02,5.289833548402232966e-01,3.042545693691360228e-03,7.317851186753638881e-01,1.421770520588791031e-04,-4.398867490251803680e+00,-3.391980851935426644e-01,-4.603340925967467356e+00,-7.075996121461076982e-02
5.631944444444444420e-01,2.027500000000000000e+02,5.274584474462453709e-01,2.925919318561906804e-03,7.301858383775485795e-01,1.189685874400930058e-04,-4.384594205352644991e+00,-3.325704563116799739e-01,-4.608493758134208029e+00,-6.298939954434661093e-02
5.635416666666667185e-01,2.028750000000000284e+02,5.259385011515806951e-01,2.811593556836103954e-03,7.285847895658617013e-01,9.838635688141908670e-05,-4.370291558213364347e+00,-3.259465519891988072e-01,-4.613527547790570615e+00,-5.563404694220190627e-02
5.638888888888888840e-01,2.030000000000000000e+02,5.244235261514496038e-01,2.699567115263981892e-03,7.269820135929943028e-01,8.028494690726106255e-05,-4.355959548833943984e+00,-3.193263722260910598e-01,-4.618442189451126723e+00,-4.870106689071732747e-02
5.642361111111111605e-01,2.031250000000000284e+02,5.229135326410754292e-01,2.589838700595778996e-03,7.253775518472342920e-01,6.451645672189622750e-05,-4.341598177214395449e+00,-3.127099170223608393e-01,-4.623237583546552010e+00,-4.219762287242285331e-02
5.645833333333333259e-01,2.032500000000000000e+02,5.214085308156809484e-01,2.482407019581860715e-03,7.237714457504174081e-01,5.093049820925640392e-05,-4.327207443354722294e+00,-3.060971863780120317e-01,-4.627913636423595989e+00,-3.613087836985472145e-02
5.649305555555556024e-01,2.033750000000000284e+02,5.199085308704859409e-01,2.377270778972259430e-03,7.221637367558695342e-01,3.937419593291755431e-05,-4.312787347254902315e+00,-2.994881802930325354e-01,-4.632470260345103341e+00,-3.050799686554361151e-02
5.652777777777777679e-01,2.035000000000000000e+02,5.184135430007164036e-01,2.274428685517345360e-03,7.205544663463552268e-01,2.969218713588765718e-05,-4.298337888914969263e+00,-2.928828987674387263e-01,-4.636907373489996154e+00,-2.533614184202748199e-02
5.656250000000000444e-01,2.036250000000000284e+02,5.169235774015918938e-01,2.173879445967150017e-03,7.189436760320202513e-01,2.172662174126905625e-05,-4.283859068334897380e+00,-2.862813418012182254e-01,-4.641224899953288130e+00,-2.062247678183807068e-02
5.659722222222222099e-01,2.037500000000000000e+02,5.154386442683352998e-01,2.075621767072041452e-03,7.173314073483400000e-01,1.531716235159092404e-05,-4.269350885514694660e+00,-2.796835093943751960e-01,-4.645422769746082814e+00,-1.637416516750853784e-02
5.663194444444444864e-01,2.038750000000000284e+02,5.139587537961700647e-01,1.979654355582322230e-03,7.157177018540643587e-01,1.030098424903348667e-05,-4.254813340454369985e+00,-2.730894015469136904e-01,-4.649500918795567372e+00,-1.259837048157299959e-02
5.666666666666666519e-01,2.040000000000000000e+02,5.124839161803166343e-01,1.885975918247956426e-03,7.141026011291647935e-01,6.512775395540166814e-06,-4.240246433153905592e+00,-2.664990182588256595e-01,-4.653459288945010819e+00,-9.302256206568370114e-03
5.670138888888889284e-01,2.041250000000000000e+02,5.110141416159980077e-01,1.794585161819246604e-03,7.124861467727758857e-01,3.784736432698542535e-06,-4.225650163613311250e+00,-2.599123595301151002e-01,-4.657297827953775560e+00,-6.492985825023262977e-03
5.673611111111110938e-01,2.042500000000000000e+02,5.095494402984375171e-01,1.705480793046560816e-03,7.108683804011481921e-01,1.946580681866277787e-06,-4.211024531832594953e+00,-2.533294253607858981e-01,-4.661016489497308513e+00,-4.177722819475903834e-03
5.677083333333333703e-01,2.043750000000000000e+02,5.080898224228542759e-01,1.618661518679863354e-03,7.092493436455871159e-01,8.255341438226906514e-07,-4.196369537811726502e+00,-2.467502157508249250e-01,-4.664615233167141106e+00,-2.363630672458493648e-03
5.680555555555555358e-01,2.045000000000000000e+02,5.066352981844749470e-01,1.534126045469591222e-03,7.076290781504029903e-01,2.463354994431835187e-07,-4.181685181550750308e+00,-2.401747307002506659e-01,-4.668094024470890169e+00,-1.057872866504712666e-03
5.684027777777778123e-01,2.046250000000000000e+02,5.051858777785186438e-01,1.451873080165910811e-03,7.060076255708547244e-01,3.123610881092970703e-08,-4.166971463049632618e+00,-2.336029702090500482e-01,-4.671452834832274803e+00,-2.676128841487140117e-04
5.687499999999999778e-01,2.047500000000000000e+02,5.037415714002085876e-01,1.371901329518920637e-03,7.043850275710981101e-01,1.198961881146941947e-14,-4.152228382308386756e+00,-2.270349342772267631e-01,-4.674691641591071090e+00,-1.420792466107880933e-08
5.690972222222222543e-01,2.048750000000000000e+02,5.023023892447678884e-01,1.294209500279059873e-03,7.027613258221278025e-01,2.857096760522801338e-09,-4.137455939327017163e+00,-2.204706229047849464e-01,-4.677810428003168930e+00,2.485643217268505649e-05
5.694444444444444198e-01,2.050000000000000000e+02,5.008683415074172141e-01,1.218796299196288910e-03,7.011365619997269594e-01,2.307977516226719684e-08,-4.122654134105507850e+00,-2.139100360917165766e-01,-4.680809183240527638e+00,9.998220119376564669e-05
5.697916666666666963e-01,2.051250000000000000e+02,4.994394383833794526e-01,1.145660433020914215e-03,6.995107777824103312e-01,7.807639788830043343e-08,-4.107822966643869478e+00,-2.073531738380256229e-01,-4.683687902391207913e+00,2.251095425268878104e-04
5.701388888888888618e-01,2.052500000000000000e+02,4.980156900678779364e-01,1.074800608503299936e-03,6.978840148493723472e-01,1.851619767876994999e-07,-4.092962436942109150e+00,-2.008000361437162207e-01,-4.686446586459337205e+00,3.999698684737015559e-04
5.704861111111111382e-01,2.053750000000000000e+02,4.965971067561322227e-01,1.006215532393414051e-03,6.962563148784294276e-01,3.615583564576414541e-07,-4.078072545000200222e+00,-1.942506230087761576e-01,-4.689085242365152340e+00,6.242951233516184960e-04
5.708333333333333037e-01,2.055000000000000000e+02,4.951836986433681420e-01,9.399039114416917222e-04,6.946277195439704011e-01,6.243943989673619320e-07,-4.063153290818179109e+00,-1.877049344332216707e-01,-4.691603882944962223e+00,8.978177834933589226e-04
5.711805555555555802e-01,2.056250000000000000e+02,4.937754759248052516e-01,8.758644523982320098e-04,6.929982705148992617e-01,9.907061685924633670e-07,-4.048204674396017388e+00,-1.811629704170406585e-01,-4.694002526951161158e+00,1.220270857247405952e-03
5.715277777777777457e-01,2.057500000000000000e+02,4.923724487956667728e-01,8.140958620132699320e-04,6.913680094525815889e-01,1.477437116528524624e-06,-4.033226695733725720e+00,-1.746247309602370623e-01,-4.696281199052237731e+00,1.591387884977685631e-03
5.718750000000000222e-01,2.058750000000000000e+02,4.909746274511757602e-01,7.545968470370390977e-04,6.897369780087883040e-01,2.101438265639206752e-06,-4.018219354831312096e+00,-1.680902160628149067e-01,-4.698439929832766815e+00,2.010902939064167314e-03
5.722222222222222987e-01,2.060000000000000284e+02,4.895820220865521599e-01,6.973661142197055702e-04,6.881052178236479744e-01,2.879468395162965264e-06,-4.003182651688749871e+00,-1.615594257247622567e-01,-4.700478755793403352e+00,2.478550623901570535e-03
5.725694444444444642e-01,2.061250000000000000e+02,4.881946428970212470e-01,6.424023703115718052e-04,6.864727705235850186e-01,3.828194225457704156e-06,-3.988116586306076794e+00,-1.550323599460950996e-01,-4.702397719350891236e+00,2.994066075900708116e-03
5.729166666666667407e-01,2.062500000000000284e+02,4.868125000778029676e-01,5.897043220628040826e-04,6.848396777192686802e-01,4.964190602716114950e-06,-3.973021158683263110e+00,-1.485090187268013340e-01,-4.704196868838063317e+00,3.557184963488291881e-03
5.732638888888889062e-01,2.063750000000000000e+02,4.854356038241204319e-01,5.392706762235685743e-04,6.832059810035607805e-01,6.303940683701702624e-06,-3.957896368820317701e+00,-1.419894020668850676e-01,-4.705876258503838727e+00,4.167643487105728538e-03
5.736111111111111827e-01,2.065000000000000284e+02,4.840639643311967499e-01,4.911001395441693621e-04,6.815717219494572543e-01,7.863836120471027127e-06,-3.942742216717252113e+00,-1.354735099663502140e-01,-4.707435948513223778e+00,4.825178379211071678e-03
5.739583333333333481e-01,2.066250000000000000e+02,4.826975917942524785e-01,4.451914187747709373e-04,6.799369421080390108e-01,9.660177245101105877e-06,-3.927558702374047250e+00,-1.289613424251888629e-01,-4.708876004947304850e+00,5.529526904276808701e-03
5.743055555555556246e-01,2.067500000000000284e+02,4.813364964085106723e-01,4.015432206656757556e-04,6.783016830064124703e-01,1.170917325442545048e-05,-3.912345825790710663e+00,-1.224528994434050250e-01,-4.710196499803266157e+00,6.280426858792238255e-03
5.746527777777777901e-01,2.068750000000000000e+02,4.799806883691945525e-01,3.601542519669827681e-04,6.766659861456598701e-01,1.402694239475112230e-05,-3.897103586967253896e+00,-1.159481810210025166e-01,-4.711397510994371096e+00,7.077616571260923230e-03
5.750000000000000666e-01,2.070000000000000284e+02,4.786301778715238431e-01,3.210232194289253669e-04,6.750298929987810226e-01,1.662951214659132005e-05,-3.881831985903647197e+00,-1.094471871579696248e-01,-4.712479122349963134e+00,7.920834902203409064e-03
5.753472222222222321e-01,2.071250000000000000e+02,4.772849751107239857e-01,2.841488298017387330e-04,6.733934450086442869e-01,1.953281940939105986e-05,-3.866531022599928313e+00,-1.029499178543220178e-01,-4.713441423615485348e+00,8.809821244154338038e-03
5.756944444444445086e-01,2.072500000000000284e+02,4.759450902820150930e-01,2.495297898357253766e-04,6.717566835859261065e-01,2.275271068626148657e-05,-3.851200697056070155e+00,-9.645637311004801040e-02,-4.714284510452468879e+00,9.744315521665493710e-03
5.760416666666666741e-01,2.073750000000000000e+02,4.746105335806199421e-01,2.171648062809824326e-04,6.701196501070625366e-01,2.630494226869519630e-05,-3.835841009272082047e+00,-8.996655292515137736e-02,-4.715008484438511616e+00,1.072405819130259688e-02
5.763888888888889506e-01,2.075000000000000284e+02,4.732813152017617542e-01,1.870525858877468439e-04,6.684823859121904466e-01,3.020518042130746798e-05,-3.820451959247971541e+00,-8.348045729963630979e-02,-4.715613453067320826e+00,1.174879024164868398e-02
5.767361111111111160e-01,2.076250000000000000e+02,4.719574453406611414e-01,1.591918354063175697e-04,6.668449323030973819e-01,3.446900156654985291e-05,-3.805033546983721315e+00,-7.699808623349459202e-02,-4.716099529748673191e+00,1.281825319330055779e-02
5.770833333333333925e-01,2.077500000000000284e+02,4.706389341925409919e-01,1.335812615867935341e-04,6.652073305411634330e-01,3.911189246945482320e-05,-3.789585772479338477e+00,-7.051943972672913841e-02,-4.716466833808443226e+00,1.393218909887247552e-02
5.774305555555555580e-01,2.078750000000000000e+02,4.693257919526249711e-01,1.102195711794789140e-04,6.635696218453110973e-01,4.414925042234251731e-05,-3.774108635734839456e+00,-6.404451777934765111e-02,-4.716715490488592621e+00,1.509034054299233235e-02
5.777777777777778345e-01,2.080000000000000284e+02,4.680180288161321367e-01,8.910547093453990801e-05,6.619318473899469257e-01,4.959638342957054186e-05,-3.758602136750185618e+00,-5.757332039133306739e-02,-4.716845630947153367e+00,1.629245064230535472e-02
5.781250000000000000e-01,2.081250000000000000e+02,4.667156549782885966e-01,7.023766760220994906e-05,6.602940483029109409e-01,5.546851039224413914e-05,-3.743066275525423148e+00,-5.110584756270521167e-02,-4.716857392258267723e+00,1.753826304547135076e-02
5.784722222222222765e-01,2.082500000000000284e+02,4.654186806343140193e-01,5.361486793272249020e-05,6.586562656634193935e-01,6.178076129295393738e-05,-3.727501052060520070e+00,-4.464209929345096250e-02,-4.716750917412141142e+00,1.882752193316622122e-02
5.788194444444444420e-01,2.083750000000000000e+02,4.641271159794314594e-01,3.923577867631272605e-05,6.570185405000144030e-01,6.854817738049476814e-05,-3.711906466355486600e+00,-3.818207558357410158e-02,-4.716526355315088459e+00,2.015997201808031672e-02
5.791666666666667185e-01,2.085000000000000284e+02,4.628409712088638051e-01,2.709910658307956025e-05,6.553809137885049374e-01,7.578571135460509709e-05,-3.696282518410332507e+00,-3.172577643307857020e-02,-4.716183860789494808e+00,2.153535854492128615e-02
5.795138888888888840e-01,2.086250000000000000e+02,4.615602565178321126e-01,1.720355840339098523e-05,6.537434264499162317e-01,8.350822755068410669e-05,-3.680629208225038695e+00,-2.527320184195662109e-02,-4.715723594573834276e+00,2.295342729041122132e-02
5.798611111111111605e-01,2.087500000000000284e+02,4.602849821015591592e-01,9.547840887349363893e-06,6.521061193484337659e-01,9.173050212452776592e-05,-3.664946535799613603e+00,-1.882435181021218512e-02,-4.715145723322672566e+00,2.441392456328841248e-02
